OriginalCompanyName,CleanedCompanyName,Status,Timestamp
Belcompany Brugge [BELCOMPANY BV],Belcompany Brugge [BELCOMPANY ],No result found for this search term,2024-12-17 11:25:48
Auto Passion,Auto Passion,ENT LP Stopped,2024-12-17 11:26:03
"Bruxelles, Sainte-Ursule","Bruxelles, Sainte-Ursule",No result found for this search term,2024-12-17 11:26:19
Vandenhoucke P,Vandenhoucke P,No result found for this search term,2024-12-17 11:26:34
Your Molecules BVBA,Your Molecules,EU Stopped,2024-12-17 11:26:50
Snoeck BVBA,Snoeck,not found in KBO data table,2024-12-17 11:27:07
Lambrechts-Boonen/J.,Lambrechts-Boonen/J.,No result found for this search term,2024-12-17 11:27:22
Chicarina [LA  FONTANELLA (HET FONTEINTJE)],Chicarina [LA  FONTANELLA (HET FONTEINTJE)],No result found for this search term,2024-12-17 11:27:38
Zakenkantoor Ulrix & Vandersanden,Zakenkantoor Ulrix & Vandersanden,EU Active,2024-12-17 11:27:53
Ruddershove SA,Ruddershove SA,not found in KBO data table,2024-12-17 11:28:09
R W R SPRL,R W R,not found in KBO data table,2024-12-17 11:28:25
Ibis Antwerpen Centrum,Ibis Antwerpen Centrum,EU Stopped,2024-12-17 11:28:41
Thiltges/Alain [OLIDOM],Thiltges/Alain [OLIDOM],No result found for this search term,2024-12-17 11:28:57
Menuiserie Veroven Marc,Menuiserie Veroven Marc,No result found for this search term,2024-12-17 11:29:12
Huin G,Huin G,No result found for this search term,2024-12-17 11:29:28
Derache H,Derache H,not found in KBO data table,2024-12-17 11:29:43
DUHAMEL/STEPHANE [STEPHANE DUHAMEL],DUHAMEL/STEPHANE [STEPHANE DUHAMEL],not found in KBO data table,2024-12-17 11:29:59
Crown General Nv,Crown General,ENT LP Active,2024-12-17 11:30:14
"SecrÃ©tariat & tous services communaux, Service voiries","SecrÃ©tariat & tous services communaux, Service voiries",No result found for this search term,2024-12-17 11:30:30
De Lindepoorte ['T HOF DE LINDENPOORTE],De Lindepoorte ['T HOF DE LINDENPOORTE],No result found for this search term,2024-12-17 11:30:45
ODCI,ODCI,not found in KBO data table,2024-12-17 11:31:01
Ter Wilgen Man?ge,Ter Wilgen Man?ge,No result found for this search term,2024-12-17 11:31:16
Winssinger & Associates,Winssinger & Associates,not found in KBO data table,2024-12-17 11:31:32
PH Diffusion SPRL,PH Diffusion,not found in KBO data table,2024-12-17 11:31:47
Beaujean/Victor,Beaujean/Victor,not found in KBO data table,2024-12-17 11:32:03
Cosmopolite,Cosmopolite,ENT LP Stopped,2024-12-17 11:32:19
Hodzic/Tarik,Hodzic/Tarik,not found in KBO data table,2024-12-17 11:32:35
Brasschaats Kassa-Center,Brasschaats Kassa-Center,No result found for this search term,2024-12-17 11:32:50
PI? VERDE,PI? VERDE,No result found for this search term,2024-12-17 11:33:06
Elchardus F,Elchardus F,not found in KBO data table,2024-12-17 11:33:21
Devo Elec BVBA,Devo Elec,ENT LP Active,2024-12-17 11:33:37
Experten Associatie nv,Experten Associatie,ENT LP Active,2024-12-17 11:33:53
HL-SPORTHORSES BVBA,HL-SPORTHORSES,ENT LP Stopped,2024-12-17 11:34:08
JF Technics,JF Technics,not found in KBO data table,2024-12-17 11:34:24
Mano-Negoce,Mano-Negoce,No result found for this search term,2024-12-17 11:34:39
Vervoort-Lens nv,Vervoort-Lens,not found in KBO data table,2024-12-17 11:34:55
Vandeweghe/Gilbert,Vandeweghe/Gilbert,not found in KBO data table,2024-12-17 11:35:10
Verheecke/Bart,Verheecke/Bart,not found in KBO data table,2024-12-17 11:35:26
Algemene Ondernemingen Vranken BVBA,Algemene Ondernemingen Vranken,ENT LP Active,2024-12-17 11:35:41
A.E.M Dirk Van Steenlandt bvba,A.E.M Dirk Van Steenlandt,not found in KBO data table,2024-12-17 11:35:57
Mosselmans Marc,Mosselmans Marc,not found in KBO data table,2024-12-17 11:36:12
D'Haeyer Interieurs,D'Haeyer Interieurs,No result found for this search term,2024-12-17 11:36:28
"UNIVERSITAIR ZIEKENHUIS ANTWERPEN, Kinesitherapie","UNIVERSITAIR ZIEKENHUIS ANTWERPEN, Kinesitherapie",No result found for this search term,2024-12-17 11:36:44
Glonet NV,Glonet,ENT LP Stopped,2024-12-17 11:36:59
Verplancke/Gino [STAL BEAUVOORDE],Verplancke/Gino [STAL BEAUVOORDE],No result found for this search term,2024-12-17 11:37:15
Derailleurke,Derailleurke,not found in KBO data table,2024-12-17 11:37:30
Janssens S,Janssens S,not found in KBO data table,2024-12-17 11:37:47
CD Consulting International,CD Consulting International,ENT LP Active,2024-12-17 11:38:03
Verstraete P,Verstraete P,not found in KBO data table,2024-12-17 11:38:18
SP.a Oost Vlaanderen,SP.a Oost Vlaanderen,No result found for this search term,2024-12-17 11:38:34
Mediwords SPRL,Mediwords,ENT LP Active,2024-12-17 11:38:49
"EURO TOP CONSULTANTS, Partenariats et subsides CCE","EURO TOP CONSULTANTS, Partenariats et subsides CCE",No result found for this search term,2024-12-17 11:39:05
Van Cappellen A,Van Cappellen A,not found in KBO data table,2024-12-17 11:39:20
De Jans K,De Jans K,not found in KBO data table,2024-12-17 11:39:36
Declerck/Herman,Declerck/Herman,not found in KBO data table,2024-12-17 11:39:51
Legerstock-Luyckx F,Legerstock-Luyckx F,No result found for this search term,2024-12-17 11:40:07
Residentie Moretus NV,Residentie Moretus,EU Stopped,2024-12-17 11:40:23
Claus/Jean,Claus/Jean,not found in KBO data table,2024-12-17 11:40:38
Bakkerij Buyens-Wouters [CUYPERS P. BVBA],Bakkerij Buyens-Wouters [CUYPERS P. ],No result found for this search term,2024-12-17 11:40:54
Kapitol,Kapitol,error,N/A
Herman Chapellerie S.A.,Herman Chapellerie S.A.,error,N/A
B.L. &amp E. Associates,B.L. &amp E. Associates,error,N/A
Formafoam Belgi? NV,Formafoam Belgi?,error,N/A
Van Malderen/Georges,Van Malderen/Georges,error,N/A
Lesenfants/Thierry [H2O SOLUTIONS],Lesenfants/Thierry [H2O SOLUTIONS],error,N/A
Pinson-Bague/J.-P.,Pinson-Bague/J.-P.,No result found for this search term,2024-12-17 11:47:15
Zakenkantoor Verschueren,Zakenkantoor Verschueren,ENT LP Stopped,2024-12-17 11:47:30
Windmolders Beton NV,Windmolders Beton,ENT LP Active,2024-12-17 11:47:46
Excellencia,Excellencia,not found in KBO data table,2024-12-17 11:48:06
Friul Pizzeria,Friul Pizzeria,error,N/A
Gelders-Bormans P.,Gelders-Bormans P.,No result found for this search term,2024-12-17 11:49:23
Bekaert/Antoon,Bekaert/Antoon,not found in KBO data table,2024-12-17 11:49:39
Altra,Altra,ENT LP Stopped,2024-12-17 11:49:54
Jadi BVBA,Jadi,ENT LP Stopped,2024-12-17 11:50:10
"SCHAARBEEK, Lagere-en Kleuterschool","SCHAARBEEK, Lagere-en Kleuterschool",error,N/A
Xida,Xida,ENT LP Active,2024-12-17 11:51:27
Garage Antoine bvba,Garage Antoine,EU Stopped,2024-12-17 11:51:42
All Concept,All Concept,ENT LP Active,2024-12-17 11:51:58
Blomme,Blomme,not found in KBO data table,2024-12-17 11:52:15
Erad Home &amp Beauty NV,Erad Home &amp Beauty,error,N/A
Maison Andr?Â© Sprl,Maison Andr?Â©,not found in KBO data table,2024-12-17 11:53:32
Voermanshuys ('t),Voermanshuys ('t),not found in KBO data table,2024-12-17 11:53:47
Provincie Limburg,Provincie Limburg,not found in KBO data table,2024-12-17 11:54:03
Waterhuis aan de Bierkant (Het),Waterhuis aan de Bierkant (Het),not found in KBO data table,2024-12-17 11:54:19
Menuiserie de la Dyle sprl,Menuiserie de la Dyle,error,N/A
"ING Belgi?, ING Belgique - ING Belgi?","ING Belgi?, ING Belgique - ING Belgi?",No result found for this search term,2024-12-17 11:21:50
Kinrooi,Kinrooi,not found in KBO data table,2024-12-17 11:22:06
Gotink A,Gotink A,not found in KBO data table,2024-12-17 11:22:22
Motte J BVBA,Motte J,not found in KBO data table,2024-12-17 11:22:37
Belfin BVBA,Belfin,ENT LP Active,2024-12-17 11:22:53
Ransquin P,Ransquin P,No result found for this search term,2024-12-17 11:23:09
Siemens N.V.,Siemens N.V.,not found in KBO data table,2024-12-17 11:23:24
Rolvaplast NV,Rolvaplast,ENT LP Active,2024-12-17 11:23:40
Vanthienen-Claes/A.,Vanthienen-Claes/A.,No result found for this search term,2024-12-17 11:23:56
Tandheelkundig Centrum H Vagenende R De Maere,Tandheelkundig Centrum H Vagenende R De Maere,not found in KBO data table,2024-12-17 11:24:11
T.M.S. SA,T.M.S. SA,not found in KBO data table,2024-12-17 11:24:28
De Cock/Bernard [SINT-PALSKE],De Cock/Bernard [SINT-PALSKE],No result found for this search term,2024-12-17 11:24:43
I.M. sprl [NIGHT AND DAY PRESSE],I.M.  [NIGHT AND DAY PRESSE],not found in KBO data table,2024-12-17 11:24:59
Grenouille Verte (La) [LA GRENOUILLE VERTE 1 A],Grenouille Verte (La) [LA GRENOUILLE VERTE 1 A],not found in KBO data table,2024-12-17 11:25:15
Picarmatic SA,Picarmatic SA,not found in KBO data table,2024-12-17 11:25:30
De Bruyn H,De Bruyn H,not found in KBO data table,2024-12-17 11:25:46
Van Troos BVBA,Van Troos,not found in KBO data table,2024-12-17 11:26:01
Eerdekens/Joannes [BOUWWERKEN EERDEKENS NV],Eerdekens/Joannes [BOUWWERKEN EERDEKENS ],No result found for this search term,2024-12-17 11:26:17
Advocatenkantoor Vantyghem-Vandeputte,Advocatenkantoor Vantyghem-Vandeputte,not found in KBO data table,2024-12-17 11:26:33
Van Slycken/Sofie [CASTANEA],Van Slycken/Sofie [CASTANEA],No result found for this search term,2024-12-17 11:26:48
Deprest NV,Deprest,not found in KBO data table,2024-12-17 11:27:04
Aqua-Com NV,Aqua-Com,No result found for this search term,2024-12-17 11:27:20
Complet,Complet,ENT LP Stopped,2024-12-17 11:27:35
Heny [CICLI HENY],Heny [CICLI HENY],not found in KBO data table,2024-12-17 11:27:51
Tack/Frank,Tack/Frank,not found in KBO data table,2024-12-17 11:28:06
Van Lommel Collection bvba,Van Lommel Collection,No result found for this search term,2024-12-17 11:28:22
Ulenaers Zakenkantoor Bvba,Ulenaers Zakenkantoor,not found in KBO data table,2024-12-17 11:28:38
Jadot/FrÃ©dÃ©ric,Jadot/FrÃ©dÃ©ric,not found in KBO data table,2024-12-17 11:28:53
Algemene Bouwwerken Torfs BVBA,Algemene Bouwwerken Torfs,ENT LP Stopped,2024-12-17 11:29:09
Elektro Rotsaert BVBA,Elektro Rotsaert,ENT LP Active,2024-12-17 11:29:24
European Laboraterie Supplies,European Laboraterie Supplies,No result found for this search term,2024-12-17 11:29:40
HerbalGem SPRL,HerbalGem,ENT LP Active,2024-12-17 11:29:55
De Bleecker/Henk,De Bleecker/Henk,not found in KBO data table,2024-12-17 11:30:11
Vy Graphics,Vy Graphics,No result found for this search term,2024-12-17 11:30:26
Carlier Anne,Carlier Anne,not found in KBO data table,2024-12-17 11:30:42
Cordons A. [VILMAR],Cordons A. [VILMAR],No result found for this search term,2024-12-17 11:30:58
Loverie-Muyldermans L. [C.A.I. LOVERIE],Loverie-Muyldermans L. [C.A.I. LOVERIE],No result found for this search term,2024-12-17 11:31:13
Arko Group,Arko Group,EU Stopped,2024-12-17 11:31:29
Defruit-Piette/Pierre,Defruit-Piette/Pierre,No result found for this search term,2024-12-17 11:31:44
Siemens N.V.,Siemens N.V.,not found in KBO data table,2024-12-17 11:32:00
Linetec BVBA,Linetec,ENT LP Active,2024-12-17 11:32:16
Norbelco,Norbelco,EU Stopped,2024-12-17 11:32:31
De Vloo S,De Vloo S,not found in KBO data table,2024-12-17 11:32:47
Katrimo [KATRIMO CV],Katrimo [KATRIMO ],not found in KBO data table,2024-12-17 11:33:03
Tapis Nord Belgique SPRL,Tapis Nord Belgique,ENT LP Stopped,2024-12-17 11:33:18
MacGregor,MacGregor,not found in KBO data table,2024-12-17 11:33:34
WUYTS MICHEL,WUYTS MICHEL,EU Stopped,2024-12-17 11:33:50
"Diffusion de l'Evangile, Inslegers Daniel","Diffusion de l'Evangile, Inslegers Daniel",No result found for this search term,2024-12-17 11:34:06
Arel Agri SPRL,Arel Agri,ENT LP Active,2024-12-17 11:34:21
De Smedt-Achten W.,De Smedt-Achten W.,No result found for this search term,2024-12-17 11:34:37
Nico-Services,Nico-Services,not found in KBO data table,2024-12-17 11:34:52
Roosen Hoet,Roosen Hoet,No result found for this search term,2024-12-17 11:35:08
Regenius NV,Regenius,ENT LP Active,2024-12-17 11:35:23
Audity SA,Audity SA,not found in KBO data table,2024-12-17 11:35:39
Ergoline [ERGOLINE BVBA],Ergoline [ERGOLINE ],not found in KBO data table,2024-12-17 11:35:55
Verschueren-Daems BVBA,Verschueren-Daems,not found in KBO data table,2024-12-17 11:36:10
Quick (Hamburger Restaurant),Quick (Hamburger Restaurant),not found in KBO data table,2024-12-17 11:36:26
G &amp S Express BVBA,G &amp S Express,No result found for this search term,2024-12-17 11:36:42
Aquabest Belgium bvba,Aquabest Belgium,not found in KBO data table,2024-12-17 11:36:57
Kreapaint,Kreapaint,ENT LP Active,2024-12-17 11:37:13
Leeman/Iris,Leeman/Iris,not found in KBO data table,2024-12-17 11:37:28
Alindus BVBA,Alindus,ENT LP Active,2024-12-17 11:37:44
Jugnot M,Jugnot M,No result found for this search term,2024-12-17 11:37:59
Huis Lippens,Huis Lippens,not found in KBO data table,2024-12-17 11:38:15
Aannemingen Frans Vanden Broucke NV,Aannemingen Frans Vanden Broucke,No result found for this search term,2024-12-17 11:38:30
Van luijk/Martha,Van luijk/Martha,not found in KBO data table,2024-12-17 11:38:46
ARIJS/PEGGY,ARIJS/PEGGY,not found in KBO data table,2024-12-17 11:39:01
Botbijl,Botbijl,not found in KBO data table,2024-12-17 11:39:17
Claudia Strater Belgium,Claudia Strater Belgium,not found in KBO data table,2024-12-17 11:39:33
Van Leuven/Marc [SCULPTURA BELGIE],Van Leuven/Marc [SCULPTURA BELGIE],No result found for this search term,2024-12-17 11:39:48
Musch SPRL,Musch,ENT LP Stopped,2024-12-17 11:40:04
IF Solutions SCS,IF Solutions SCS,No result found for this search term,2024-12-17 11:40:20
Vanelgro BVBA,Vanelgro,ENT LP Active,2024-12-17 11:40:35
Beertens Belinda,Beertens Belinda,EU Stopped,2024-12-17 11:40:51
Andytrans Sneltransport BVBA,Andytrans Sneltransport,No result found for this search term,2024-12-17 11:41:06
Immostad Projects BVBA,Immostad Projects,ENT LP Active,2024-12-17 11:41:22
Stanbury R,Stanbury R,No result found for this search term,2024-12-17 11:41:37
La Lunetterie sprl,La Lunetterie,ENT LP Stopped,2024-12-17 11:41:53
Tadicom Europe,Tadicom Europe,ENT LP Active,2024-12-17 11:42:09
Relooking Center,Relooking Center,EU Stopped,2024-12-17 11:42:24
"Federatie Dienst voor Geestelijke Gezondheidszorg, Federatie Beschut Wonen","Federatie Dienst voor Geestelijke Gezondheidszorg, Federatie Beschut Wonen",No result found for this search term,2024-12-17 11:42:40
Pots-Stuyvaert S. [POTS TONY ALGEMENE BOUWONDERNEMING],Pots-Stuyvaert S. [POTS TONY ALGEMENE BOUWONDERNEMING],No result found for this search term,2024-12-17 11:42:55
Nationale Plantentuin van Belgi?/Jardin Botanique [NATIONALER BOTANISCHER GARTEN VON BELGIEN (DUITS)],Nationale Plantentuin van Belgi?/Jardin Botanique [NATIONALER BOTANISCHER GARTEN VON BELGIEN (DUITS)],No result found for this search term,2024-12-17 11:43:11
SPF Finances-FOD Financi?n,SPF Finances-FOD Financi?n,No result found for this search term,2024-12-17 11:43:27
Floru-Beef NV,Floru-Beef,No result found for this search term,2024-12-17 11:43:42
Flemish Film Productions,Flemish Film Productions,ENT LP Stopped,2024-12-17 11:43:58
De Jonckere,De Jonckere,not found in KBO data table,2024-12-17 11:44:13
Zetterie (De),Zetterie (De),not found in KBO data table,2024-12-17 11:44:29
De Bees NV,De Bees,not found in KBO data table,2024-12-17 11:44:45
PVD Media Events Sports,PVD Media Events Sports,ENT LP Stopped,2024-12-17 11:45:01
Oxyplast Belgium NV,Oxyplast Belgium,ENT LP Active,2024-12-17 11:45:16
Clarysse/Isabelle [DRESSED & UNDRESSED BY CLARYSSE],Clarysse/Isabelle [DRESSED & UNDRESSED BY CLARYSSE],No result found for this search term,2024-12-17 11:45:32
Vranken/Georges [MEUBELEN VRANKEN KEUKENS],Vranken/Georges [MEUBELEN VRANKEN KEUKENS],No result found for this search term,2024-12-17 11:45:47
Centre d'Enseignement SupÃ©rieur pour Adultes,Centre d'Enseignement SupÃ©rieur pour Adultes,No result found for this search term,2024-12-17 11:46:03
Moto Picart,Moto Picart,not found in KBO data table,2024-12-17 11:46:18
M&ampM Contractors,M&ampM Contractors,No result found for this search term,2024-12-17 11:46:34
Dokter Martin,Dokter Martin,not found in KBO data table,2024-12-17 11:46:50
Molenveld BVBA,Molenveld,not found in KBO data table,2024-12-17 11:47:05
Berends-Wisman/Antonie,Berends-Wisman/Antonie,No result found for this search term,2024-12-17 11:47:21
Arys Trans,Arys Trans,EU Stopped,2024-12-17 11:47:36
