Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
BHKNFLAV,journalArticle,2022,"Wang, C.; Li, Y.; Tian, W.; Hu, J.; Li, B.; Li, P.; Liao, W.",Influence of ultrasonic impact treatment and working current on microstructure and mechanical properties of 2219 aluminium alloy wire arc additive manufacturing parts,Journal of Materials Research and Technology,,22387854 (ISSN),10.1016/j.jmrt.2022.09.055,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144817028&doi=10.1016%2fj.jmrt.2022.09.055&partnerID=40&md5=26c9f3b5e52f6ff711e6aa275c19775d,"Ultrasonic impact treatment (UIT) is considered to solve the defects of wire arc additive manufacturing (WAAM) components such as coarse grain size, large residual stress, and poor mechanical properties. In this paper, the effects of UIT on the microstructure and mechanical properties of 2219 aluminum alloy WAAM components were systematically studied. The effect of UIT on grain size and porosity was investigated by metallographic experiments. Electron backscattering diffraction (EBSD) was used to analyze the effect of UIT on grain orientation and texture. The chemical composition and phase composition were characterized by energy dispersive spectrum (EDS) and transmission electron microscopy (TEM). The effect of UIT on mechanical properties was analyzed by tensile test. Therefore, the influence and strengthening mechanism of UIT on WAAM components are analyzed. The results show that UIT can refine the grain size and reduce porosity. In addition, UIT can increase the dislocation density, improve the surface residual stress, and distribute the precipitated phase evenly in the matrix, thus effectively improving the mechanical properties of the WAAM components. This study provides a basis for improving the quality of WAAM components, and has reference value for the application of WAAM and UIT technology, as well as the regulation of the microstructure and properties of 2219 aluminum alloy.  © 2022 The Authors.",2022,2024-12-14 21:22:44,2024-12-14 21:22:44,,781-797,,,21,,J. Mater. Res. Technol.,,,,,,,,English,,,Scopus,,,,Publisher: Elsevier Editora Ltda,"<p>Export Date: 14 December 2024; Cited By: 37; Correspondence Address: C. Wang; College of Mechanical and Electronical Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, 210016, China; email: crwang@nuaa.edu.cn; W. Tian; College of Mechanical and Electronical Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, 210016, China; email: tw_nj@nuaa.edu.cn</p>",,,Wire arc; Wire arc additive manufacturing; Additives; Wire; 3D printers; Manufacturing components; Aluminum alloys; Residual stresses; Tensile testing; Microstructures and mechanical properties; Microstructure; Mechanical property; Grain size and shape; Textures; Grainsize; Porosity; Alloy wire; 2219 aluminum alloy; 2219 aluminum alloys; High resolution transmission electron microscopy; Density (specific gravity); Backscattering; Ultrasonic impact treatment; Coarse grain size; Working current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYLWW82J,journalArticle,2022,"Zhao, D.S.; Long, D.F.; Niu, T.R.; Zhang, T.F.; Hu, X.; Liu, Y.J.",Effect of Mg Loss and Microstructure on Anisotropy of 5356 Wire Arc Additive Manufacturing,Journal of Materials Engineering and Performance,,10599495 (ISSN),10.1007/s11665-022-06802-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126811808&doi=10.1007%2fs11665-022-06802-8&partnerID=40&md5=316ef8aca43ae1bf7f8a3caf924ba980,"Wire arc additive manufacturing (WAAM) experiments were carried out using ER5356 wire and gas tungsten arc welding to study the influencing factors and laws of anisotropy of the product’s mechanical properties. The Mg content was decreased in the additive manufacturing process, and its distribution was not uniform. The Mg content in the central zone of each layer of the additively manufactured wall was lower than that in the adjacent remelting zone. Heat treatment was conducted to observe the microstructure of the WAAM product. The grains in the central and remelting zones of each layer were equiaxial grains, and the grain size in the central zone of each layer was larger than that in the adjacent remelting zone. Existed in the WAAM product, uneven distributions of alloying elements and microstructural differences led to the anisotropy of the mechanical properties. The maximum tensile strength of the transverse specimens was 267.6 MPa, which was 30.9 MPa higher than that of the longitudinal specimens. The maximum fracture elongation of the transverse specimens was 33.9%, while that of the longitudinal specimens was 23.8%. The tensile specimens all exhibited plastic fractures, and the Mg content on the fracture surface of the transverse specimens is higher than the Mg content of the longitudinal specimens. © 2022, ASM International.",2022,2024-12-14 21:22:48,2024-12-14 21:22:48,,8473-8482,,10,31,,J Mater Eng Perform,,,,,,,,English,,,Scopus,,,,Publisher: Springer,"<p>Export Date: 14 December 2024; Cited By: 11; Correspondence Address: D.S. Zhao; State Key Laboratory of Structural Analysis for Industrial Equipment, School of Naval Architecture, Dalian University of Technology, Dalian, 116024, China; email: dszhao@dlut.edu.cn; CODEN: JMEPE</p>",,,Wire arc; Wire arc additive manufacturing; Additives; Wire; WAAM; 3D printers; Gas metal arc welding; Gas welding; Tensile strength; Additive manufacturing process; microstructure; Gas tungsten arc welding; Microstructure; Anisotropy; Alloying elements; Gas tungsten-arc welding; anisotropy; Manufacturing products; Fracture; Element distribution; element distribution; Central zone; Er5356 wire; ER5356 wire; Mg content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FZV55J9B,journalArticle,2022,"Uralde, V.; Suarez, A.; Aldalur, E.; Veiga, F.; Ballesteros, T.",Wall Fabrication by Direct Energy Deposition (DED) Combining Mild Steel (ER70) and Stainless Steel (SS 316L): Microstructure and Mechanical Properties,Materials,,19961944 (ISSN),10.3390/ma15175828,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137917257&doi=10.3390%2fma15175828&partnerID=40&md5=9bc814e28e5b931d682046a25e46e91d,"Direct energy deposition is gaining much visibility in research as one of the most adaptable additive manufacturing technologies for industry due to its ease of application and high deposition rates. The possibility of combining these materials to obtain parts with variable mechanical properties is an important task to be studied. The combination of two types of steel, mild steel ER70-6 and stainless steel SS 316L, for the fabrication of a wall by direct energy deposition was studied for this paper. The separate fabrication of these two materials was studied for the microstructurally flawless fabrication of bimetallic walls. As a result of the application of superimposed and overlapped strategies, two walls were fabricated and the microstructure, mechanical properties and hardness of the resulting walls are analyzed. The walls obtained with both strategies present dissimilar regions; the hardness where the most present material is ER70-6 is around 380 HV, and for SS 316L, it is around 180 HV. The average values of ultimate tensile strength (UTS) are 869 and 628 MPa, yield strength (YS) are 584 and 389 MPa and elongation at break are 20% and 36%, respectively, in the cases where we have more ER70-6 in the sample than SS 316L. This indicates an important relationship between the distribution of the materials and their mechanical behavior. © 2022 by the authors.",2022,2024-12-14 21:22:50,2024-12-14 21:22:50,,,,17,15,,Mater.,,,,,,,,English,,,Scopus,,,,Publisher: MDPI,"<p>Export Date: 14 December 2024; Cited By: 13; Correspondence Address: F. Veiga; Department of Engineering, Public University of Navarre, Pamplona, Los Pinos Building, Campus Arrosadía, 31006, Spain; email: fernando.veiga@unavarra.es</p>",,,Additive manufacturing technology; Wire arc; Wire arc additive manufacturing; Additives; Deposition rates; additive manufacturing; 3D printers; Low carbon steel; wire arc additive manufacturing; High deposition rates; Austenitic stainless steel; Fabrication; Tensile strength; Energy depositions; microstructure; Industrial research; Hardness; Microstructures and mechanical properties; Microstructure; Microstructure mechanical properties; Bimetallics; SS 316L; mild steel; Two-materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VW3D963N,journalArticle,2022,"Banerjee, S.; Paul, A.R.; Mukherjee, M.; Vadali, S.R.K.",A new adaptive process control scheme for efficient wire arc additive manufacturing of thin-walled SS308L component,International Journal of Advanced Manufacturing Technology,,02683768 (ISSN),10.1007/s00170-022-09912-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135918449&doi=10.1007%2fs00170-022-09912-8&partnerID=40&md5=59faf86106e638ab68f7c7cffdae50be,"In wire arc additive manufacturing (WAAM), process parameter control assumes great significance in the precise geometric deposition of thin-walled components. This paper studies the effect of Travel Speed (TS) and Wire Feed Speed (WFS) on process responses (height and width) of thin-walled 308L austenitic stainless steel wire arc additive manufactured (WAAMed) components. Analysis of empirical data indicates a non-uniform variation of responses with process parameters, which necessitates redundant machining of the component. To improve geometric accuracy as well as material efficiency, this paper proposes a new adaptive process control scheme for the deposition of thin-walled components. The proposed approach uses current layer geometry to adaptively predict process parameters for subsequent deposition based on a power law relation established between process parameters and responses. Analysis of measurements for thin walls WAAMed with SS308L material indicates that the proposed adaptive control scheme yields significant improvement in geometric accuracy (up to 18% for wall height and 9% for wall width) over open loop deposition. Further, it is also demonstrated that the proposed method outperforms open loop deposition in terms of dimensional stability and material efficiency for a designed component (hollow V-block used as a holding device for circular objects) fabrication. © 2022, The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature.",2022,2024-12-14 21:22:51,2024-12-14 21:22:51,,8099-8113,,11-12,121,,Int J Adv Manuf Technol,,,,,,,,English,,,Scopus,,,,Publisher: Springer Science and Business Media Deutschland GmbH,"<p>Export Date: 14 December 2024; Cited By: 6; Correspondence Address: S.R.K. Vadali; Robotics & Automation Division, CSIR-Central Mechanical Engineering Research Institute, Durgapur, West Bengal, 713209, India; email: srk_vadali@cmeri.res.in; CODEN: IJATE</p>",,,Wire arc; Wire arc additive manufacturing; Additives; Process control; Wire; Deposition; WAAM; 3D printers; Additive manufacturing; Geometry; Process parameters; Thin walls; Thin walled structures; Efficiency; Wall deposition; Adaptive process; Adaptive process control; Control schemes; Geometry monitoring; Thin wall deposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32QEK8H4,journalArticle,2022,"Panchenko, O.; Kladov, I.; Kurushkin, D.; Zhabrev, L.; Ryl'kov, E.; Zamozdra, M.",Effect of thermal history on microstructure evolution and mechanical properties in wire arc additive manufacturing of HSLA steel functionally graded components,Materials Science and Engineering: A,,09215093 (ISSN),10.1016/j.msea.2022.143569,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134802313&doi=10.1016%2fj.msea.2022.143569&partnerID=40&md5=2d2c5c73bf157034e13a351dab3f6aa1,"In this study the microstructure evolution during wire arc additive manufacturing (WAAM) with high strength low-alloy (HSLA) steel was studied to employ this knowledge in the WAAM parts microstructure control, which was demonstrated by the functionally graded specimen manufacturing with only ER110S-G grade wire. The experiment design was based on the application of two WAAM modes: the cold metal transfer (CMT) and a conventional self-regulated gas metal arc welding (C-GMAW) mode. Material thermal history was estimated with the use of finite element modeling and the microstructure transformations were assessed using the calculated continuous cooling transformation (CCT) diagram. The microstructure was investigated with the use of optical and scanning electron microscopy. Mechanical properties were determined by tensile and microhardness tests, digital image correlation analysis was applied to detect the deformation zones during tensile tests of the functionally graded specimen. The results of the study showed a strong correlation between cooling rate, tempering time and microstructure and hence mechanical properties: depending on the thermal history the microhardness varied from 283 to 411 HV. Both C-GMAW and CMT modes resulted in the formation of two main zones: the no-diffusion upper zone and the diffusion lower zone. In the upper zone the microstructure is determined by cooling rate from 800 °C down to 500 °C. The upper zone consists of martensite, bainite, a mixture of martensite and bainite, martensite-austenite phase (MA) and retained austenite (RA). In the lower zone the microstructure is determined by the tempering time in the range 700–200 °C. The lower zone consists of a tempered martensite, troostite, sorbite, alpha ferrite, MA-phase and carbites. Both C-GMAW and CMT modes resulted in the relatively high ultimate tensile strength (UTS): 807 MPa for CMT and 759 MPa for C-GMAW. CMT and C-GMAW resulted in the different elongation in the horizontal and vertical directions, it ranged from 5 to 10%. Cooling rate and tempering time regulation allowed to manufacture the functionally graded specimen with the relatively high strength and with the predetermined fracture localization. © 2022 Elsevier B.V.",2022,2024-12-14 21:22:52,2024-12-14 21:22:52,,,,,851,,Mater. Sci. Eng. A,,,,,,,,English,,,Scopus,,,,Publisher: Elsevier Ltd,"<p>Export Date: 14 December 2024; Cited By: 24; Correspondence Address: I. Kladov; Laboratory of Lightweight Materials and Structures, Peter the Great St. Petersburg Polytechnic University, St. Petersburg, 29 Polytechnicheskaya St, 195251, Russian Federation; email: Kladov.Iv.Vl@yandex.ru</p>",,,Wire arc; Wire arc additive manufacturing; Additives; Wire; Finite element method; 3D printers; Gas metal arc welding; Gas welding; Thermal history; Tensile strength; Gas metal-arc welding; Cold metal transfers; Microhardness; Tensile testing; High strength alloys; Microstructure; Functionally graded; Austenite; High strength steel; Martensite; High-strength low-alloy steel; Bainite; Microstructure evolution; Microstructure evolutions; High strength low alloy steels; Finite element analyse; Finite element analysis; Cooling; Scanning electron microscopy; Functionally graded structure; Tempering; Thermoanalysis; Thermal analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAVV3SUX,journalArticle,2022,"Lyu, F.; Hu, K.; Wang, L.; Gao, Z.; Zhan, X.",Regionalization of microstructure characteristics and mechanisms of slip transmission in oriented grains deposited by wire arc additive manufacturing,Materials Science and Engineering: A,,09215093 (ISSN),10.1016/j.msea.2022.143529,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133825455&doi=10.1016%2fj.msea.2022.143529&partnerID=40&md5=5926b167e3322f7ba267bd375e28c532,"Regionalization of microstructure regulation and mechanical property adjustment during the thermal cycle of the deposition process plays a vital role in the grain morphology and orientation of aluminum alloy components manufactured using wire arc additive manufacturing (WAAM) technology. However, the microscopic mechanism of the mechanical property difference caused by uneven microstructure in different regions remains unclear for the WAAM 2319 alloy. The geometric properties of grains are described quantitatively in different regions for the WAAM 2319 alloy through EBSD data processing and analysis. The effect of grain orientation on grain boundary, including subgrain boundaries and the boundary of coincidence site lattice (CSL boundary), are explored with EBSD data. The grain boundary and dislocations are characterized by transmission electron microscopy (TEM). The distribution of geometrically necessary dislocation (GND) in the WAAM block at different regions is studied through EBSD analysis. The high Schmidt factor or Taylor factor (M) percentage was quantitatively calculated in different regions. Then the relationship between grain morphology and plastic deformation ability is established through these factors. The results indicate that the average grain size is small and located in the top and middle of the WAAM sample with a low critical Taylor factor (Mc). The Taylor factor in most grains easily exceeds Mc (Mc < M), which causes most dislocations to pass through grain boundaries quickly, and plastic deformation easily occurs in these regions. There are various CSL boundaries except Σ3 boundaries existing in the middle of the sample, which can maintain the high mobility of the grain boundaries. Therefore, more slip transmission in the middle of the WAAM sample can provide the driving force for grain boundary migration. Most grains with a high subgrain boundary density (above 2.5) and the geometrically necessary dislocation (GND) density (5 × 1014 m−2) can hinder the movement of dislocations and improve the strength of materials at the sidewall of the sample. The Schmidt factor of columnar crystals is generally low (below 0.25), and the sliding system does not start rapidly in columnar crystals, especially at the bottom of the WAAM sample. © 2022",2022,2024-12-14 21:22:53,2024-12-14 21:22:53,,,,,850,,Mater. Sci. Eng. A,,,,,,,,English,,,Scopus,,,,Publisher: Elsevier Ltd,"<p>Export Date: 14 December 2024; Cited By: 20; Correspondence Address: X. Zhan; College of Materials Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, 211106, China; email: xiaohongzhan_nuaa@126.com; L. Wang; College of Materials Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, 211106, China; email: wangll@nuaa.edu.cn</p>",,,Wire arc; Wire arc additive manufacturing; Additives; Wire; 3D printers; Morphology; Aluminum alloys; Grain boundaries; Microstructure; Aluminum alloy; Crystal lattices; Grain morphologies; Grain-boundaries; Grain orientation; Grain morphology; High resolution transmission electron microscopy; Plastic deformation; Regionalisation; Transmissions; Boundary misorientation; Boundary misorientations; Slip transmission; Slip transmissions; Subgrain boundaries; Taylor factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3BCLSJBU,journalArticle,2022,"Zhao, X.; Wang, Y.; Zhang, H.; Li, R.; Chen, X.; Fu, Y.",Overlapping optimization of hybrid deposited and micro-rolling additive manufacturing,Rapid Prototyping Journal,,13552546 (ISSN),10.1108/RPJ-03-2021-0061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122851659&doi=10.1108%2fRPJ-03-2021-0061&partnerID=40&md5=fd33de9f9328c0b52959d4d12bf945d3,"Purpose: This paper aims to summarize the influence law of hybrid deposited and micro-rolling (HDMR) technology on the bead morphology and overlapping coefficient. A better bead topology positively supports the overlapping deposited in multi-beads between layers while actively assisting the subsequent layer's deposition in the wire and arc additive manufacturing (WAAM). Hybrid-deposited and micro-rolling (HDMR) additive manufacturing (AM) technology can smooth the weld bead for improved surface quality. However, the micro-rolling process will change the weld bead profile fitting curve to affect the overlapping coefficient. Design/methodology/approach: Weld bead contours for WAAM and HDMR were extracted using line lasers. A comparison of bead profile curves was conducted to determine the influence law of micro-zone rolling on the welding bead contour and fitting curve. Aiming at the optimized overlapping coefficient of weld bead in HDMR AM, the optimal HDMR overlapping coefficient curve was proposed which varies with the reduction based on the best surface flatness. The mathematical model for overlapping in HDMR was checked by comparing the HDMR weld bead contours under different rolling reductions. Findings: A fitting function of the bead forming by HDMR AM was proposed based on the law of conservation of mass. The change rule of the HDMR weld bead overlapping spacing with the degree of weld bead rolling reduction was generated using the flat-top transition calculation for this model. Considering the damming-up impact of the first bead, the overlapping coefficient was examined for its effect on layer surface flatness. Originality/value: Using the predicted overlapping model, the optimal overlapping coefficients for different rolling reductions can be achieved without experiments. These conclusions can encourage the development of HDMR technology. © 2021, Emerald Publishing Limited.",2022,2024-12-14 21:22:58,2024-12-14 21:22:58,,1086-1096,,6,28,,Rapid Prototyping J.,,,,,,,,English,,,Scopus,,,,Publisher: Emerald Group Holdings Ltd.,"<p>Export Date: 14 December 2024; Cited By: 4; Correspondence Address: Y. Wang; School of Aerospace Engineering, Huazhong University of Science and Technology, Wuhan, China; email: wangyuanxun@hust.edu.cn; H. Zhang; School of Mechanical Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; email: zholab@hust.edu.cn; CODEN: RPJOF</p>",,,Weld bead; Additives; 3D printers; Wire and arc additive manufacturing; Morphology; Welds; Surface flatness; Overlapping coefficient; Curve fitting; Bead overlapping model; Bead profile; Fitting curves; Hybrid deposited and micro-rolling; Influence laws; Rolling reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTS5MQAR,journalArticle,2022,"Jiang, F.; Miao, Q.; Xu, B.; Tashiro, S.; Tanaka, M.; Lin, S.; Fan, C.; Chen, S.",Numerical Analysis of Physical Characteristics and Heat Transfer Decoupling Behavior in Bypass Coupling Variable Polarity Plasma Arc,Materials,,19961944 (ISSN),10.3390/ma15093174,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129761015&doi=10.3390%2fma15093174&partnerID=40&md5=6551a3b295b3512b1e631846c10f6b5a,"A novel bypass coupling variable polarity plasma arc was proposed to achieve the accurate adjusting of heat and mass transfer in the welding and additive manufacturing of aluminum alloy. However, the physical characteristics and decoupled transfer behavior remain unclear, restricting its application and development. A three-dimensional model of the bypass coupling variable polarity plasma arc was built based on Kirchhoff’s law, the main arc and the bypass arc are coupled by an electromagnetic field. The model of current attachment on the tungsten electrode surface is included for simulating different heating processes of the EP and EN phases in the coupling arc. The distribution of temperature field, flow field, and current density of the bypass coupling variable polarity plasma arc was studied by the three-dimensional numerical model. The heat input on the base metal under different current conditions is quantified. To verify the model, the arc voltages are compared and the results in simulation and experiment agree with each other well. The results show that the radius of the bypass coupling arc with or without bypass current action on the base metal is different, and the flow vector of the bypass coupling arc plasma with bypass current is larger than the arc without bypass current. By comparing the heat transfer on the electrodes’ boundary under different current conditions, it is found that increasing the bypass current results in the rise in heat input on the base metal. Therefore, it is concluded that using bypass current is unable to completely decouple the wire melting and the heat input of the base metal. The decoupled degree of heat transfer is one of the important factors for accurate control in the manufacturing process with this coupling arc. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",2022,2024-12-14 21:22:58,2024-12-14 21:22:58,,,,9,15,,Mater.,,,,,,,,English,,,Scopus,,,,Publisher: MDPI,"<p>Export Date: 14 December 2024; Cited By: 8; Correspondence Address: B. Xu; Engineering Research Center of Advanced Manufacturing Technology for Automotive Components, Beijing University of Technology, Ministry of Education, Beijing, 100124, China; email: xubin2019@bjut.edu.cn</p>",,,Aluminum alloys; Heat input; 'current; Metals; Heat transfer; Variable polarity plasma arc; Mass transfer; Electrodes; Numerical analysis; Bypass coupling; Metal analysis; Base metals; numerical analysis; Bypass current; bypass coupling VPPA; Bypass coupling VPPA; Coupling variables; decoupled heat transfer; Decoupled heat transfer; Electromagnetic fields; Manufacture; physical characteristics; Physical characteristics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6BX8MTD,journalArticle,2022,"Tian, H.; Lu, Z.; Chen, S.",Predictive Modeling of Thermally Assisted Machining and Simulation Based on RSM after WAAM,Metals,,20754701 (ISSN),10.3390/met12040691,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128473046&doi=10.3390%2fmet12040691&partnerID=40&md5=d1630814c4bc0b0541e5d0a6a416d0f8,"The WAAM (Wire Arc Additive Manufacturing) process is well-respected because of its low cost and high deposition efficiency; nevertheless, the process has the limitations of high heat input and low forming accuracy. Hybrid manufacturing processes employing both additive and subtractive processes can effectively reduce shape error. The predictive modeling of surface roughness in thermally assisted machining is described in this paper on the basis of three important parameters: feed per tooth, spindle speed, and workpiece temperature. The predictive model indicates that temperature has a very significant influence on the surface quality. An experimental study on thermally assisted machining was performed to obtain the variation law of cutting surface quality with temperature in order to determine the optimal process interval of subtractive processes. Through finite element simulation of thermally assisted machining, the influence law of external main cutting force and the internal mean stress of the cutting material were determined. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",2022,2024-12-14 21:23:03,2024-12-14 21:23:03,,,,4,12,,Metals,,,,,,,,English,,,Scopus,,,,Publisher: MDPI,"<p>Export Date: 14 December 2024; Cited By: 3; Correspondence Address: H. Tian; Welding Research Institute and Engineering Research Center of Advanced Manufacturing Technology for Automotive Components-Ministry of Education, Beijing University of Technology, Beijing, 100124, China; email: jdthongyu@buu.edu.cn</p>",,,WAAM; response surface methodology; FE simulation; surface roughness predictive; thermally assisted milling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJ79RSMQ,journalArticle,2022,"Ermakova, A.; Mehmanparast, A.; Ganguly, S.; Razavi, J.; Berto, F.",Fatigue crack growth behaviour of wire and arc additively manufactured ER70S-6 low carbon steel components,International Journal of Fracture,,03769429 (ISSN),10.1007/s10704-021-00545-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106405554&doi=10.1007%2fs10704-021-00545-8&partnerID=40&md5=8c1491777e6b4b1b3a91bd8d70c52727,"The new emerging Wire and Arc Additive Manufacturing (WAAM) technology has significant potential to improve material design and efficiency for structural components as well as reducing manufacturing costs. Due to repeated and periodic melting, solidification and reheating of the layers, the WAAM deposition technique results in some elastic, plastic and viscous deformations that can affect material degradation and crack propagation behaviour in additively manufactured components. Therefore, it is crucial to characterise the cracking behaviour in WAAM built components for structural design and integrity assessment purposes. In this work, fatigue crack growth tests have been conducted on compact tension specimens extracted from ER70S-6 steel WAAM built components. The crack propagation behaviour of the specimens extracted with different orientations (i.e. horizontal and vertical with respect to the deposition direction) has been characterised under two different cyclic load levels. The obtained fatigue crack growth rate data have been correlated with the linear elastic fracture mechanics parameter ΔK and the results are compared with the literature data available for corresponding wrought structural steels and the recommended fatigue crack growth trends in the BS7910 standard. The obtained results have been found to fall below the recommended trends in the BS7910 standard and above the data points obtained from S355 wrought material. The obtained fatigue growth trends and Paris law constants from this study contribute to the overall understanding of the design requirements for the new optimised functionally graded structures fabricated using the WAAM technique. © 2021, The Author(s).",2022,2024-12-14 21:23:05,2024-12-14 21:23:05,,47-59,,1,235,,Int. J. Fract.,,,,,,,,English,,,Scopus,,,,Publisher: Springer Science and Business Media B.V.,"<p>Export Date: 14 December 2024; Cited By: 27; Correspondence Address: A. Mehmanparast; Offshore Renewable Energy Engineering Centre, Cranfield University, United Kingdom; email: a.mehmanparast@cranfield.ac.uk</p>",,,Additives; Deposition; WAAM; 3D printers; Low carbon steel; Additive manufacturing; Structural component; Fatigue crack propagation; Deposition technique; Cracks; Growth rate; Functionally graded structure; Fatigue of materials; Building materials; Structural design; Compact tension specimen; Fatigue-crack-growth tests; Fatigue Crack growth; Integrity assessment; Linear elastic fracture mechanics; Material degradation; Plastics industry; Structural integrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7EXVCRLB,journalArticle,2022,"Sharifitabar, M.; Khorshahian, S.; Shafiee Afarani, M.; Kumar, P.; Jain, N.K.",High-temperature oxidation performance of Inconel 625 superalloy fabricated by wire arc additive manufacturing,Corrosion Science,,0010938X (ISSN),10.1016/j.corsci.2022.110087,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122473132&doi=10.1016%2fj.corsci.2022.110087&partnerID=40&md5=5e2347afbac3a6dfeb3f74683065ba9c,"High-temperature oxidation behavior of Inconel 625 superalloy manufactured by wire arc additive manufacturing (WAAM) technique was investigated. Results showed that microstructure of the as-built alloy contained Ni-based solid-solution dendrites along with MC carbide, Laves, and δ phases. Holding of samples at 800–1000 °C for 20 h resulted in the formation of Cr2O3 and Ni3Nb phases on the surface of the alloy. However, at 1100 °C, oxidation of Ni3Nb led to the formation of CrNbO4 at the oxide/alloy interface. The growth kinetics of the oxide layer followed a parabolic law, and the diffusion activation energy was calculated as 167 kJ/mol. © 2022 Elsevier Ltd",2022,2024-12-14 21:23:05,2024-12-14 21:23:05,,,,,197,,Corros. Sci.,,,,,,,,English,,,Scopus,,,,Publisher: Elsevier Ltd,"<p>Export Date: 14 December 2024; Cited By: 38; Correspondence Address: M. Sharifitabar; Department of Materials Engineering, Faculty of Engineering, University of Sistan and Baluchestan, Zahedan, P.O. Box: 98135-674, Iran; email: msharifitabar@eng.usb.ac.ir; CODEN: CRRSA</p>",,,Wire arc; Additives; Chromium alloys; Performance; Manufacturing techniques; Nickel alloys; Binary alloys; Superalloys; Nickel; Carbides; X ray diffraction; XRD; High temperature oxidation Behavior; Thermooxidation; Activation energy; Growth kinetics; A nickel; A. Nickel; B SEM; B XRD; B. SEM; B. XRD; C oxidation; C. Oxidation; Inconel 625 superalloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
